drug_id,drug_name,therapeutic_area,quarter,reaction,is_novel_reaction,severity_bucket,reporter_type,country,age_group,report_count
DRG008,Durosamab,Cardiology,2024-Q1,Oedema,False,Mild,Pharmacist,US,45-64,2
DRG008,Durosamab,Cardiology,2024-Q1,Bradycardia,False,Mild,Physician,JP,75+,1
DRG008,Durosamab,Cardiology,2024-Q1,Hypotension,False,Mild,Physician,GB,75+,1
DRG008,Durosamab,Cardiology,2024-Q1,Hypotension,False,Moderate,Consumer,US,45-64,1
DRG008,Durosamab,Cardiology,2024-Q1,Bradycardia,False,Moderate,Other,FR,75+,1
DRG008,Durosamab,Cardiology,2024-Q1,Oedema,False,Moderate,Pharmacist,US,45-64,1
DRG008,Durosamab,Cardiology,2024-Q1,Hypotension,False,Mild,Pharmacist,CA,45-64,1
DRG008,Durosamab,Cardiology,2024-Q1,Hypotension,False,Mild,Pharmacist,CA,75+,1
DRG008,Durosamab,Cardiology,2024-Q1,Oedema,False,Mild,Other,GB,65-74,1
DRG008,Durosamab,Cardiology,2024-Q1,Bradycardia,False,Mild,Consumer,DE,45-64,1
DRG008,Durosamab,Cardiology,2024-Q1,Bradycardia,False,Critical,Physician,US,65-74,1
DRG008,Durosamab,Cardiology,2024-Q1,Dizziness,False,Mild,Physician,DE,65-74,1
DRG008,Durosamab,Cardiology,2024-Q1,Oedema,False,Mild,Physician,GB,75+,1
DRG008,Durosamab,Cardiology,2024-Q1,Hypotension,False,Moderate,Physician,US,45-64,1
DRG008,Durosamab,Cardiology,2024-Q1,Dizziness,False,Serious,Physician,DE,75+,1
DRG008,Durosamab,Cardiology,2024-Q1,Dizziness,False,Serious,Physician,FR,45-64,1
DRG008,Durosamab,Cardiology,2024-Q1,Hypotension,False,Critical,Other,FR,45-64,1
DRG009,Symtravax,Infectious,2023-Q2,Fatigue,False,Mild,Pharmacist,US,18-44,2
DRG009,Symtravax,Infectious,2023-Q2,Headache,False,Serious,Consumer,FR,75+,1
DRG009,Symtravax,Infectious,2023-Q2,Fatigue,False,Serious,Consumer,FR,45-64,1
DRG009,Symtravax,Infectious,2023-Q2,Fatigue,False,Serious,Pharmacist,GB,65-74,1
DRG009,Symtravax,Infectious,2023-Q2,Diarrhea,False,Mild,Pharmacist,GB,65-74,1
DRG009,Symtravax,Infectious,2023-Q2,Headache,False,Mild,Consumer,CA,45-64,1
DRG009,Symtravax,Infectious,2023-Q2,Diarrhea,False,Mild,Consumer,GB,45-64,1
DRG009,Symtravax,Infectious,2023-Q2,Nausea,False,Serious,Physician,JP,65-74,1
DRG009,Symtravax,Infectious,2023-Q2,Diarrhea,False,Critical,Pharmacist,FR,45-64,1
DRG009,Symtravax,Infectious,2023-Q2,Nausea,False,Moderate,Physician,CA,65-74,1
DRG009,Symtravax,Infectious,2023-Q2,Fatigue,False,Critical,Physician,DE,75+,1
DRG009,Symtravax,Infectious,2023-Q2,Headache,False,Moderate,Physician,GB,18-44,1
DRG009,Symtravax,Infectious,2023-Q2,Headache,False,Moderate,Physician,DE,45-64,1
DRG009,Symtravax,Infectious,2023-Q2,Diarrhea,False,Mild,Consumer,GB,18-44,1
DRG009,Symtravax,Infectious,2023-Q2,Headache,False,Serious,Consumer,US,18-44,1
DRG009,Symtravax,Infectious,2023-Q2,Headache,False,Mild,Other,GB,18-44,1
DRG009,Symtravax,Infectious,2023-Q2,Nausea,False,Mild,Physician,GB,45-64,1
DRG009,Symtravax,Infectious,2023-Q2,Nausea,False,Critical,Physician,CA,45-64,1
DRG009,Symtravax,Infectious,2023-Q2,Headache,False,Serious,Physician,FR,18-44,1
DRG009,Symtravax,Infectious,2023-Q2,Headache,False,Mild,Physician,DE,45-64,1
DRG009,Symtravax,Infectious,2023-Q2,Diarrhea,False,Critical,Other,JP,45-64,1
DRG009,Symtravax,Infectious,2023-Q2,Fatigue,False,Moderate,Pharmacist,CA,75+,1
DRG009,Symtravax,Infectious,2023-Q2,Headache,False,Critical,Physician,GB,18-44,1
DRG009,Symtravax,Infectious,2023-Q2,Diarrhea,False,Mild,Physician,JP,18-44,1
DRG009,Symtravax,Infectious,2023-Q2,Nausea,False,Mild,Consumer,GB,45-64,1
DRG009,Symtravax,Infectious,2023-Q2,Nausea,False,Mild,Physician,CA,18-44,1
DRG009,Symtravax,Infectious,2023-Q2,Fatigue,False,Critical,Physician,GB,65-74,1
DRG009,Symtravax,Infectious,2023-Q2,Nausea,False,Mild,Consumer,DE,45-64,1
DRG009,Symtravax,Infectious,2023-Q2,Headache,False,Mild,Consumer,CA,75+,1
DRG009,Symtravax,Infectious,2023-Q2,Headache,False,Moderate,Consumer,DE,18-44,1
DRG009,Symtravax,Infectious,2023-Q2,Headache,False,Critical,Other,GB,75+,1
DRG009,Symtravax,Infectious,2023-Q2,Headache,False,Serious,Consumer,CA,45-64,1
DRG009,Symtravax,Infectious,2023-Q2,Nausea,False,Mild,Physician,JP,65-74,1
DRG009,Symtravax,Infectious,2023-Q3,Diarrhea,False,Mild,Consumer,US,75+,2
DRG009,Symtravax,Infectious,2023-Q3,Diarrhea,False,Mild,Other,US,75+,1
DRG009,Symtravax,Infectious,2023-Q3,Diarrhea,False,Mild,Pharmacist,GB,65-74,1
DRG009,Symtravax,Infectious,2023-Q3,Fatigue,False,Mild,Other,CA,45-64,1
DRG009,Symtravax,Infectious,2023-Q3,Diarrhea,False,Mild,Physician,DE,65-74,1
DRG009,Symtravax,Infectious,2023-Q3,Diarrhea,False,Critical,Consumer,GB,65-74,1
DRG009,Symtravax,Infectious,2023-Q3,Diarrhea,False,Critical,Consumer,GB,45-64,1
DRG009,Symtravax,Infectious,2023-Q3,Headache,False,Moderate,Physician,JP,45-64,1
DRG009,Symtravax,Infectious,2023-Q3,Nausea,False,Critical,Other,CA,65-74,1
DRG009,Symtravax,Infectious,2023-Q3,Diarrhea,False,Moderate,Consumer,GB,18-44,1
DRG009,Symtravax,Infectious,2023-Q3,Diarrhea,False,Moderate,Other,DE,75+,1
DRG009,Symtravax,Infectious,2023-Q3,Headache,False,Mild,Physician,FR,65-74,1
DRG009,Symtravax,Infectious,2023-Q3,Fatigue,False,Mild,Consumer,US,45-64,1
DRG009,Symtravax,Infectious,2023-Q3,Headache,False,Mild,Physician,US,18-44,1
DRG009,Symtravax,Infectious,2023-Q3,Fatigue,False,Moderate,Physician,US,75+,1
DRG009,Symtravax,Infectious,2023-Q3,Fatigue,False,Serious,Physician,FR,75+,1
DRG009,Symtravax,Infectious,2023-Q3,Fatigue,False,Serious,Consumer,JP,18-44,1
DRG009,Symtravax,Infectious,2023-Q3,Headache,False,Moderate,Consumer,US,65-74,1
DRG009,Symtravax,Infectious,2023-Q3,Fatigue,False,Critical,Pharmacist,FR,45-64,1
DRG009,Symtravax,Infectious,2023-Q3,Headache,False,Moderate,Consumer,JP,45-64,1
DRG009,Symtravax,Infectious,2023-Q3,Headache,False,Serious,Pharmacist,GB,45-64,1
DRG009,Symtravax,Infectious,2023-Q3,Diarrhea,False,Mild,Consumer,GB,18-44,1
DRG009,Symtravax,Infectious,2023-Q3,Nausea,False,Mild,Pharmacist,JP,75+,1
DRG009,Symtravax,Infectious,2023-Q3,Nausea,False,Mild,Physician,US,75+,1
DRG009,Symtravax,Infectious,2023-Q3,Diarrhea,False,Mild,Physician,CA,45-64,1
DRG009,Symtravax,Infectious,2023-Q3,Diarrhea,False,Moderate,Physician,GB,45-64,1
DRG009,Symtravax,Infectious,2023-Q3,Nausea,False,Moderate,Consumer,DE,18-44,1
DRG009,Symtravax,Infectious,2023-Q3,Diarrhea,False,Serious,Other,FR,18-44,1
DRG009,Symtravax,Infectious,2023-Q3,Nausea,False,Moderate,Pharmacist,GB,18-44,1
DRG009,Symtravax,Infectious,2023-Q3,Headache,False,Critical,Consumer,DE,65-74,1
DRG009,Symtravax,Infectious,2023-Q3,Fatigue,False,Serious,Pharmacist,DE,18-44,1
DRG009,Symtravax,Infectious,2023-Q3,Headache,False,Moderate,Consumer,JP,65-74,1
DRG009,Symtravax,Infectious,2023-Q3,Nausea,False,Critical,Pharmacist,CA,65-74,1
DRG009,Symtravax,Infectious,2023-Q3,Fatigue,False,Mild,Consumer,US,65-74,1
DRG009,Symtravax,Infectious,2023-Q3,Diarrhea,False,Moderate,Physician,FR,45-64,1
DRG009,Symtravax,Infectious,2023-Q3,Nausea,False,Mild,Consumer,US,45-64,1
DRG009,Symtravax,Infectious,2023-Q3,Headache,False,Moderate,Pharmacist,CA,65-74,1
DRG009,Symtravax,Infectious,2023-Q3,Nausea,False,Critical,Pharmacist,FR,65-74,1
DRG009,Symtravax,Infectious,2023-Q3,Headache,False,Mild,Consumer,CA,65-74,1
DRG009,Symtravax,Infectious,2023-Q4,Nausea,False,Moderate,Physician,GB,45-64,2
DRG009,Symtravax,Infectious,2023-Q4,Nausea,False,Moderate,Consumer,FR,65-74,1
DRG009,Symtravax,Infectious,2023-Q4,Fatigue,False,Critical,Consumer,FR,18-44,1
DRG009,Symtravax,Infectious,2023-Q4,Diarrhea,False,Mild,Physician,FR,65-74,1
DRG009,Symtravax,Infectious,2023-Q4,Headache,False,Moderate,Physician,FR,45-64,1
DRG009,Symtravax,Infectious,2023-Q4,Headache,False,Serious,Physician,FR,45-64,1
DRG009,Symtravax,Infectious,2023-Q4,Headache,False,Serious,Pharmacist,GB,75+,1
DRG009,Symtravax,Infectious,2023-Q4,Nausea,False,Mild,Other,US,45-64,1
DRG009,Symtravax,Infectious,2023-Q4,Fatigue,False,Mild,Consumer,DE,18-44,1
DRG009,Symtravax,Infectious,2023-Q4,Headache,False,Moderate,Physician,DE,75+,1
DRG009,Symtravax,Infectious,2023-Q4,Diarrhea,False,Mild,Consumer,FR,45-64,1
DRG009,Symtravax,Infectious,2023-Q4,Nausea,False,Mild,Other,FR,45-64,1
DRG009,Symtravax,Infectious,2023-Q4,Headache,False,Mild,Physician,GB,65-74,1
DRG009,Symtravax,Infectious,2023-Q4,Diarrhea,False,Critical,Physician,US,75+,1
DRG009,Symtravax,Infectious,2023-Q4,Nausea,False,Moderate,Other,US,65-74,1
DRG009,Symtravax,Infectious,2023-Q4,Nausea,False,Moderate,Physician,FR,75+,1
DRG009,Symtravax,Infectious,2023-Q4,Nausea,False,Moderate,Consumer,GB,18-44,1
DRG009,Symtravax,Infectious,2023-Q4,Nausea,False,Critical,Physician,GB,75+,1
DRG009,Symtravax,Infectious,2023-Q4,Diarrhea,False,Mild,Consumer,FR,18-44,1
DRG009,Symtravax,Infectious,2023-Q4,Nausea,False,Serious,Physician,DE,65-74,1
DRG009,Symtravax,Infectious,2023-Q4,Fatigue,False,Mild,Pharmacist,GB,65-74,1
DRG009,Symtravax,Infectious,2023-Q4,Fatigue,False,Serious,Physician,JP,65-74,1
DRG009,Symtravax,Infectious,2023-Q4,Headache,False,Moderate,Pharmacist,CA,18-44,1
DRG009,Symtravax,Infectious,2023-Q4,Nausea,False,Moderate,Consumer,CA,65-74,1
DRG009,Symtravax,Infectious,2023-Q4,Fatigue,False,Serious,Consumer,CA,45-64,1
DRG009,Symtravax,Infectious,2023-Q4,Diarrhea,False,Mild,Pharmacist,FR,75+,1
DRG009,Symtravax,Infectious,2023-Q4,Nausea,False,Critical,Physician,GB,65-74,1
DRG009,Symtravax,Infectious,2023-Q4,Headache,False,Mild,Consumer,DE,75+,1
DRG009,Symtravax,Infectious,2023-Q4,Headache,False,Critical,Physician,JP,45-64,1
DRG009,Symtravax,Infectious,2023-Q4,Diarrhea,False,Mild,Physician,US,65-74,1
DRG009,Symtravax,Infectious,2023-Q4,Diarrhea,False,Serious,Physician,CA,18-44,1
DRG009,Symtravax,Infectious,2023-Q4,Nausea,False,Mild,Pharmacist,GB,65-74,1
DRG009,Symtravax,Infectious,2023-Q4,Fatigue,False,Moderate,Physician,US,65-74,1
DRG009,Symtravax,Infectious,2023-Q4,Headache,False,Mild,Physician,JP,45-64,1
DRG009,Symtravax,Infectious,2023-Q4,Diarrhea,False,Serious,Physician,FR,45-64,1
DRG009,Symtravax,Infectious,2023-Q4,Headache,False,Moderate,Other,US,45-64,1
DRG009,Symtravax,Infectious,2023-Q4,Nausea,False,Serious,Physician,JP,65-74,1
DRG009,Symtravax,Infectious,2023-Q4,Headache,False,Mild,Physician,CA,18-44,1
DRG009,Symtravax,Infectious,2024-Q1,Fatigue,False,Mild,Physician,CA,45-64,2
DRG009,Symtravax,Infectious,2024-Q1,Fatigue,False,Mild,Pharmacist,FR,45-64,1
DRG009,Symtravax,Infectious,2024-Q1,Headache,False,Mild,Consumer,JP,45-64,1
DRG009,Symtravax,Infectious,2024-Q1,Fatigue,False,Mild,Pharmacist,CA,45-64,1
DRG009,Symtravax,Infectious,2024-Q1,Fatigue,False,Mild,Consumer,JP,18-44,1
DRG009,Symtravax,Infectious,2024-Q1,Nausea,False,Mild,Physician,US,45-64,1
DRG009,Symtravax,Infectious,2024-Q1,Nausea,False,Mild,Physician,FR,65-74,1
DRG009,Symtravax,Infectious,2024-Q1,Nausea,False,Moderate,Physician,FR,18-44,1
DRG009,Symtravax,Infectious,2024-Q1,Nausea,False,Mild,Consumer,FR,45-64,1
DRG009,Symtravax,Infectious,2024-Q1,Diarrhea,False,Serious,Physician,FR,45-64,1
DRG009,Symtravax,Infectious,2024-Q1,Headache,False,Mild,Pharmacist,CA,75+,1
DRG009,Symtravax,Infectious,2024-Q1,Nausea,False,Moderate,Other,JP,65-74,1
DRG009,Symtravax,Infectious,2024-Q1,Diarrhea,False,Serious,Consumer,CA,18-44,1
DRG009,Symtravax,Infectious,2024-Q1,Nausea,False,Moderate,Consumer,GB,45-64,1
DRG009,Symtravax,Infectious,2024-Q1,Nausea,False,Moderate,Pharmacist,CA,18-44,1
DRG009,Symtravax,Infectious,2024-Q1,Nausea,False,Serious,Consumer,FR,65-74,1
DRG010,Falotrimab,Infectious,2023-Q2,Headache,False,Mild,Consumer,GB,18-44,1
DRG010,Falotrimab,Infectious,2023-Q2,Fatigue,False,Moderate,Consumer,JP,65-74,1
DRG010,Falotrimab,Infectious,2023-Q2,Fatigue,False,Moderate,Pharmacist,GB,65-74,1
DRG010,Falotrimab,Infectious,2023-Q2,Nausea,False,Mild,Consumer,JP,45-64,1
DRG010,Falotrimab,Infectious,2023-Q2,Diarrhea,False,Moderate,Physician,JP,65-74,1
DRG010,Falotrimab,Infectious,2023-Q2,Headache,False,Mild,Physician,US,75+,1
DRG010,Falotrimab,Infectious,2023-Q2,Headache,False,Moderate,Physician,GB,18-44,1
DRG010,Falotrimab,Infectious,2023-Q2,Fatigue,False,Moderate,Consumer,CA,18-44,1
DRG010,Falotrimab,Infectious,2023-Q2,Diarrhea,False,Mild,Physician,US,18-44,1
DRG010,Falotrimab,Infectious,2023-Q2,Headache,False,Serious,Pharmacist,CA,45-64,1
DRG010,Falotrimab,Infectious,2023-Q2,Fatigue,False,Moderate,Physician,CA,45-64,1
DRG010,Falotrimab,Infectious,2023-Q2,Headache,False,Mild,Consumer,JP,18-44,1
DRG010,Falotrimab,Infectious,2023-Q2,Fatigue,False,Serious,Consumer,US,75+,1
DRG010,Falotrimab,Infectious,2023-Q2,Nausea,False,Critical,Other,FR,65-74,1
DRG010,Falotrimab,Infectious,2023-Q2,Nausea,False,Moderate,Physician,DE,18-44,1
DRG010,Falotrimab,Infectious,2023-Q2,Diarrhea,False,Mild,Physician,FR,65-74,1
DRG010,Falotrimab,Infectious,2023-Q2,Headache,False,Moderate,Physician,US,45-64,1
DRG010,Falotrimab,Infectious,2023-Q2,Fatigue,False,Serious,Physician,GB,45-64,1
DRG010,Falotrimab,Infectious,2023-Q2,Nausea,False,Mild,Consumer,FR,75+,1
DRG010,Falotrimab,Infectious,2023-Q2,Diarrhea,False,Moderate,Consumer,US,18-44,1
DRG010,Falotrimab,Infectious,2023-Q2,Nausea,False,Moderate,Pharmacist,DE,18-44,1
DRG010,Falotrimab,Infectious,2023-Q2,Fatigue,False,Critical,Physician,JP,75+,1
DRG010,Falotrimab,Infectious,2023-Q2,Nausea,False,Serious,Pharmacist,GB,45-64,1
DRG010,Falotrimab,Infectious,2023-Q2,Diarrhea,False,Mild,Consumer,DE,75+,1
DRG010,Falotrimab,Infectious,2023-Q2,Diarrhea,False,Mild,Pharmacist,GB,65-74,1
DRG010,Falotrimab,Infectious,2023-Q2,Nausea,False,Critical,Physician,GB,18-44,1
DRG010,Falotrimab,Infectious,2023-Q2,Diarrhea,False,Moderate,Physician,GB,45-64,1
DRG010,Falotrimab,Infectious,2023-Q2,Fatigue,False,Serious,Consumer,DE,65-74,1
DRG010,Falotrimab,Infectious,2023-Q2,Headache,False,Mild,Other,GB,45-64,1
DRG010,Falotrimab,Infectious,2023-Q2,Fatigue,False,Mild,Consumer,GB,65-74,1
DRG010,Falotrimab,Infectious,2023-Q2,Headache,False,Mild,Physician,FR,45-64,1
DRG010,Falotrimab,Infectious,2023-Q2,Headache,False,Mild,Pharmacist,JP,75+,1
DRG010,Falotrimab,Infectious,2023-Q2,Diarrhea,False,Critical,Physician,DE,45-64,1
DRG010,Falotrimab,Infectious,2023-Q3,Headache,False,Moderate,Pharmacist,GB,65-74,2
DRG010,Falotrimab,Infectious,2023-Q3,Nausea,False,Serious,Consumer,GB,18-44,1
DRG010,Falotrimab,Infectious,2023-Q3,Headache,False,Mild,Consumer,JP,18-44,1
DRG010,Falotrimab,Infectious,2023-Q3,Diarrhea,False,Mild,Other,US,18-44,1
DRG010,Falotrimab,Infectious,2023-Q3,Fatigue,False,Critical,Consumer,GB,45-64,1
DRG010,Falotrimab,Infectious,2023-Q3,Headache,False,Moderate,Physician,JP,45-64,1
DRG010,Falotrimab,Infectious,2023-Q3,Diarrhea,False,Serious,Physician,DE,45-64,1
DRG010,Falotrimab,Infectious,2023-Q3,Fatigue,False,Moderate,Other,DE,18-44,1
DRG010,Falotrimab,Infectious,2023-Q3,Headache,False,Mild,Pharmacist,FR,45-64,1
DRG010,Falotrimab,Infectious,2023-Q3,Nausea,False,Moderate,Physician,GB,75+,1
DRG010,Falotrimab,Infectious,2023-Q3,Nausea,False,Moderate,Consumer,FR,65-74,1
DRG010,Falotrimab,Infectious,2023-Q3,Nausea,False,Serious,Pharmacist,FR,65-74,1
DRG010,Falotrimab,Infectious,2023-Q3,Diarrhea,False,Moderate,Other,US,45-64,1
DRG010,Falotrimab,Infectious,2023-Q3,Fatigue,False,Critical,Physician,FR,65-74,1
DRG010,Falotrimab,Infectious,2023-Q3,Headache,False,Moderate,Physician,JP,18-44,1
DRG010,Falotrimab,Infectious,2023-Q3,Headache,False,Mild,Pharmacist,GB,65-74,1
DRG010,Falotrimab,Infectious,2023-Q3,Diarrhea,False,Serious,Pharmacist,JP,45-64,1
DRG010,Falotrimab,Infectious,2023-Q3,Headache,False,Mild,Consumer,CA,75+,1
DRG010,Falotrimab,Infectious,2023-Q3,Diarrhea,False,Mild,Physician,US,75+,1
DRG010,Falotrimab,Infectious,2023-Q3,Fatigue,False,Mild,Pharmacist,CA,18-44,1
DRG010,Falotrimab,Infectious,2023-Q3,Headache,False,Serious,Other,JP,45-64,1
DRG010,Falotrimab,Infectious,2023-Q3,Nausea,False,Mild,Other,CA,65-74,1
DRG010,Falotrimab,Infectious,2023-Q3,Fatigue,False,Moderate,Consumer,JP,75+,1
DRG010,Falotrimab,Infectious,2023-Q3,Headache,False,Moderate,Physician,FR,65-74,1
DRG010,Falotrimab,Infectious,2023-Q3,Headache,False,Mild,Consumer,DE,45-64,1
DRG010,Falotrimab,Infectious,2023-Q3,Nausea,False,Serious,Physician,CA,65-74,1
DRG010,Falotrimab,Infectious,2023-Q3,Fatigue,False,Serious,Other,GB,45-64,1
DRG010,Falotrimab,Infectious,2023-Q3,Headache,False,Mild,Physician,CA,45-64,1
DRG010,Falotrimab,Infectious,2023-Q3,Nausea,False,Mild,Physician,DE,65-74,1
DRG010,Falotrimab,Infectious,2023-Q3,Fatigue,False,Mild,Other,FR,45-64,1
DRG010,Falotrimab,Infectious,2023-Q3,Diarrhea,False,Moderate,Physician,JP,45-64,1
DRG010,Falotrimab,Infectious,2023-Q3,Headache,False,Serious,Physician,GB,18-44,1
DRG010,Falotrimab,Infectious,2023-Q3,Headache,False,Serious,Physician,JP,65-74,1
DRG010,Falotrimab,Infectious,2023-Q3,Headache,False,Mild,Pharmacist,JP,45-64,1
DRG010,Falotrimab,Infectious,2023-Q3,Fatigue,False,Mild,Physician,DE,18-44,1
DRG010,Falotrimab,Infectious,2023-Q3,Diarrhea,False,Mild,Pharmacist,FR,18-44,1
DRG010,Falotrimab,Infectious,2023-Q3,Diarrhea,False,Mild,Consumer,CA,65-74,1
DRG010,Falotrimab,Infectious,2023-Q3,Fatigue,False,Mild,Other,US,45-64,1
DRG010,Falotrimab,Infectious,2023-Q3,Diarrhea,False,Moderate,Physician,JP,65-74,1
DRG010,Falotrimab,Infectious,2023-Q3,Fatigue,False,Mild,Consumer,US,45-64,1
DRG010,Falotrimab,Infectious,2023-Q3,Fatigue,False,Serious,Consumer,JP,45-64,1
DRG010,Falotrimab,Infectious,2023-Q3,Nausea,False,Moderate,Consumer,FR,45-64,1
DRG010,Falotrimab,Infectious,2023-Q3,Fatigue,False,Moderate,Physician,JP,65-74,1
DRG010,Falotrimab,Infectious,2023-Q3,Fatigue,False,Mild,Physician,JP,65-74,1
DRG010,Falotrimab,Infectious,2023-Q3,Fatigue,False,Mild,Consumer,FR,45-64,1
DRG010,Falotrimab,Infectious,2023-Q3,Nausea,False,Moderate,Physician,FR,65-74,1
DRG010,Falotrimab,Infectious,2023-Q3,Fatigue,False,Mild,Consumer,DE,45-64,1
DRG010,Falotrimab,Infectious,2023-Q3,Fatigue,False,Serious,Pharmacist,FR,75+,1
DRG010,Falotrimab,Infectious,2023-Q3,Diarrhea,False,Serious,Pharmacist,US,45-64,1
DRG010,Falotrimab,Infectious,2023-Q4,Headache,False,Moderate,Consumer,FR,45-64,2
DRG010,Falotrimab,Infectious,2023-Q4,Fatigue,False,Serious,Pharmacist,US,45-64,2
DRG010,Falotrimab,Infectious,2023-Q4,Headache,False,Critical,Other,JP,75+,1
DRG010,Falotrimab,Infectious,2023-Q4,Fatigue,False,Mild,Consumer,DE,45-64,1
DRG010,Falotrimab,Infectious,2023-Q4,Headache,False,Moderate,Consumer,JP,75+,1
DRG010,Falotrimab,Infectious,2023-Q4,Fatigue,False,Mild,Consumer,JP,45-64,1
DRG010,Falotrimab,Infectious,2023-Q4,Fatigue,False,Mild,Consumer,FR,65-74,1
DRG010,Falotrimab,Infectious,2023-Q4,Nausea,False,Critical,Pharmacist,JP,18-44,1
DRG010,Falotrimab,Infectious,2023-Q4,Diarrhea,False,Mild,Pharmacist,FR,45-64,1
DRG010,Falotrimab,Infectious,2023-Q4,Diarrhea,False,Moderate,Consumer,DE,18-44,1
DRG010,Falotrimab,Infectious,2023-Q4,Diarrhea,False,Moderate,Pharmacist,JP,65-74,1
DRG010,Falotrimab,Infectious,2023-Q4,Headache,False,Critical,Physician,CA,65-74,1
DRG010,Falotrimab,Infectious,2023-Q4,Fatigue,False,Mild,Other,US,45-64,1
DRG010,Falotrimab,Infectious,2023-Q4,Nausea,False,Moderate,Physician,CA,65-74,1
DRG010,Falotrimab,Infectious,2023-Q4,Nausea,False,Moderate,Consumer,GB,65-74,1
DRG010,Falotrimab,Infectious,2023-Q4,Diarrhea,False,Mild,Physician,FR,75+,1
DRG010,Falotrimab,Infectious,2023-Q4,Headache,False,Mild,Consumer,JP,45-64,1
DRG010,Falotrimab,Infectious,2023-Q4,Diarrhea,False,Moderate,Pharmacist,DE,75+,1
DRG010,Falotrimab,Infectious,2023-Q4,Headache,False,Moderate,Consumer,DE,65-74,1
DRG010,Falotrimab,Infectious,2023-Q4,Nausea,False,Moderate,Consumer,US,45-64,1
DRG010,Falotrimab,Infectious,2023-Q4,Fatigue,False,Mild,Other,GB,75+,1
DRG010,Falotrimab,Infectious,2023-Q4,Nausea,False,Critical,Consumer,US,18-44,1
DRG010,Falotrimab,Infectious,2023-Q4,Nausea,False,Moderate,Pharmacist,US,45-64,1
DRG010,Falotrimab,Infectious,2023-Q4,Fatigue,False,Mild,Consumer,US,65-74,1
DRG010,Falotrimab,Infectious,2023-Q4,Fatigue,False,Critical,Consumer,FR,65-74,1
DRG010,Falotrimab,Infectious,2023-Q4,Nausea,False,Critical,Pharmacist,US,18-44,1
DRG010,Falotrimab,Infectious,2023-Q4,Fatigue,False,Mild,Consumer,GB,65-74,1
DRG010,Falotrimab,Infectious,2023-Q4,Fatigue,False,Moderate,Pharmacist,US,75+,1
DRG010,Falotrimab,Infectious,2023-Q4,Fatigue,False,Mild,Physician,US,18-44,1
DRG010,Falotrimab,Infectious,2023-Q4,Fatigue,False,Moderate,Consumer,GB,18-44,1
DRG010,Falotrimab,Infectious,2023-Q4,Headache,False,Mild,Consumer,DE,65-74,1
DRG010,Falotrimab,Infectious,2023-Q4,Diarrhea,False,Moderate,Physician,FR,65-74,1
DRG010,Falotrimab,Infectious,2023-Q4,Fatigue,False,Mild,Other,GB,65-74,1
DRG010,Falotrimab,Infectious,2023-Q4,Headache,False,Serious,Physician,JP,45-64,1
DRG010,Falotrimab,Infectious,2023-Q4,Nausea,False,Mild,Other,DE,65-74,1
DRG010,Falotrimab,Infectious,2023-Q4,Diarrhea,False,Moderate,Physician,DE,65-74,1
DRG010,Falotrimab,Infectious,2023-Q4,Nausea,False,Mild,Physician,DE,75+,1
DRG010,Falotrimab,Infectious,2023-Q4,Diarrhea,False,Critical,Physician,GB,45-64,1
DRG010,Falotrimab,Infectious,2023-Q4,Fatigue,False,Mild,Consumer,US,45-64,1
DRG010,Falotrimab,Infectious,2023-Q4,Fatigue,False,Moderate,Consumer,FR,18-44,1
DRG010,Falotrimab,Infectious,2023-Q4,Diarrhea,False,Serious,Physician,JP,45-64,1
DRG010,Falotrimab,Infectious,2024-Q1,Fatigue,False,Serious,Pharmacist,CA,18-44,1
DRG010,Falotrimab,Infectious,2024-Q1,Nausea,False,Mild,Pharmacist,FR,75+,1
DRG010,Falotrimab,Infectious,2024-Q1,Diarrhea,False,Mild,Pharmacist,FR,75+,1
DRG010,Falotrimab,Infectious,2024-Q1,Diarrhea,False,Serious,Pharmacist,GB,75+,1
DRG010,Falotrimab,Infectious,2024-Q1,Nausea,False,Mild,Physician,JP,45-64,1
DRG010,Falotrimab,Infectious,2024-Q1,Headache,False,Mild,Physician,JP,65-74,1
DRG010,Falotrimab,Infectious,2024-Q1,Nausea,False,Mild,Physician,JP,18-44,1
DRG010,Falotrimab,Infectious,2024-Q1,Fatigue,False,Mild,Physician,FR,45-64,1
DRG010,Falotrimab,Infectious,2024-Q1,Fatigue,False,Mild,Physician,JP,45-64,1
DRG010,Falotrimab,Infectious,2024-Q1,Fatigue,False,Mild,Consumer,GB,65-74,1
DRG010,Falotrimab,Infectious,2024-Q1,Diarrhea,False,Mild,Physician,JP,75+,1
DRG010,Falotrimab,Infectious,2024-Q1,Nausea,False,Mild,Physician,GB,45-64,1
DRG010,Falotrimab,Infectious,2024-Q1,Fatigue,False,Moderate,Physician,GB,65-74,1
DRG010,Falotrimab,Infectious,2024-Q1,Nausea,False,Mild,Consumer,DE,18-44,1
DRG011,Relixanib,Autoimmune,2023-Q2,Infection,False,Moderate,Physician,CA,65-74,2
DRG011,Relixanib,Autoimmune,2023-Q2,Fatigue,False,Mild,Physician,FR,45-64,2
DRG011,Relixanib,Autoimmune,2023-Q2,Fatigue,False,Moderate,Consumer,JP,75+,1
DRG011,Relixanib,Autoimmune,2023-Q2,Infection,False,Serious,Consumer,CA,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q2,Headache,False,Mild,Physician,DE,18-44,1
